file;f1;fitness;precision;generalisation;simplicity;method
base_event_log;0.9023257828218826;0.9141505294020595;0.8908030413498594;-1;-1;token based replay
sample 0.8;0.9023257828218826;0.9141505294020595;0.8908030413498594;-1;-1;token based replay
sample 0.7;0.9023257828218826;0.9141505294020595;0.8908030413498594;-1;-1;token based replay
sample 0.6;0.9023257828218826;0.9141505294020595;0.8908030413498594;-1;-1;token based replay
sample 0.5;0.9486647228562953;0.9136721612749092;0.9864443739899009;-1;-1;token based replay
sample 0.4;0.9393821202594139;0.9141374227969006;0.9660607247206241;-1;-1;token based replay
sample 0.3;0.9393821202594139;0.9141374227969006;0.9660607247206241;-1;-1;token based replay
sample 0.2;0.9395869832611231;0.9145255030595345;0.9660607247206241;-1;-1;token based replay
sample 0.1;0.9386401286764574;0.9127331777742819;0.9660607247206241;-1;-1;token based replay
sample 0.05;0.9376491796484608;0.9108610401108849;0.9660607247206241;-1;-1;token based replay
sample 0.01;0.9447384204028798;0.9058466137568868;0.9871196191412472;-1;-1;token based replay
sample 0.005;0.9447384204028798;0.9058466137568868;0.9871196191412472;-1;-1;token based replay
sample 0.001;0.9562424300979842;0.9438376394554839;0.9689776338906765;-1;-1;token based replay
